Time(s),é≤Ç–Ç∏Ç›(ñ≥éüå≥)xëùïùåWêî,é¿å¯ÇÃïΩãœëYê´Ç–Ç∏Ç›(%),é¿å¯ÇÃó›êœëYê´Ç–Ç∏Ç›(%),ê‚ëŒílç≈ëÂé≤Ç–Ç∏Ç›(%),çúäiî‰,îÊòJîjâÛÇ™ê∂Ç∂ÇÈó›êœëYê´Ç–Ç∏Ç›(%),îªíË(1:îÊòJîjâÛ),É}ÉCÉiÅ[ë•Ç≈ï]âøÇµÇΩéûÇÃëπèùìxD
309.09,-0.030105474,1.427743900000001,144.14653149999992,3.0962725,0.02148003471037388,299.34480696558586,0,0.1563969544651694
309.1,-0.030101643,1.427743900000001,144.14691459999992,3.0962725,0.021479977622774604,299.3449388661786,0,0.1563969544651694
309.17,-0.030109401,1.427743900000001,144.14769039999993,3.0962725,0.021479862017962665,299.3452059708342,0,0.1563969544651694
309.24,-0.030105474,1.427743900000001,144.14808309999992,3.0962725,0.0214798035007654,299.3453411748674,0,0.1563969544651694
309.29,-0.030124822,1.427743900000001,144.1500178999999,3.0962725,0.021479515196092126,299.346007304839,0,0.1563969544651694
309.36,-0.030120991,1.427743900000001,144.1504009999999,3.0962725,0.021479458111254245,299.34613920010935,0,0.1563969544651694
309.38,-0.030124822,1.427743900000001,144.1507840999999,3.0962725,0.021479401026719785,299.34627109479476,0,0.1563969544651694
309.43,-0.030120894,1.427743900000001,144.15117689999988,3.0962725,0.021479342497133663,299.3464063284148,0,0.1563969544651694
309.46,-0.030124821,1.427743900000001,144.15156959999987,3.0962725,0.021479283982767,299.34654152699216,0,0.1563969544651694
309.49,-0.030117063,1.427743900000001,144.1523453999999,3.0962725,0.021479168385421236,299.346808617257,0,0.1563969544651694
309.5,-0.03012099,1.427743900000001,144.15273809999988,3.0962725,0.021479109872003205,299.34694381400595,0,0.1563969544651694
309.51,-0.030117159,1.427743900000001,144.15312119999987,3.0962725,0.021479052789319712,299.3470757051237,0,0.1563969544651694
309.56,-0.030120991,1.427743900000001,144.15350439999986,3.0962725,0.02147899569203954,299.34720763008386,0,0.1563969544651694
309.58,-0.030117159,1.427743900000001,144.15388759999985,3.0962725,0.02147893859506293,299.3473395544588,0,0.1563969544651694
309.6,-0.03012099,1.427743900000001,144.15427069999984,3.0962725,0.021478881513289798,299.3474714438219,0,0.1563969544651694
309.61,-0.030117063,1.427743900000001,144.15466339999983,3.0962725,0.021478823001434746,299.3476066375582,0,0.1563969544651694
309.63,-0.03012099,1.427743900000001,144.15505609999983,3.0962725,0.021478764489898484,299.34774183068,0,0.1563969544651694
316.17,0.030672112,1.427743900000001,150.23436629999983,3.0962725,0.020609615338058662,301.3695080007777,0,0.1563969544651694
322.68,-0.030101643,1.577743900000001,156.31174179999982,3.0962725,0.019808316792743995,293.1442390261031,0,0.20015758290266303
322.7,-0.030089956,1.577743900000001,156.31291049999982,3.0962725,0.019808168692502234,293.14456570493564,0,0.20015758290266303
322.76,-0.030101642,1.427743900000001,156.31407909999982,3.0962725,0.019808020607146985,303.25849276107164,0,0.1563969544651694
322.81,-0.030097715,1.427743900000001,156.3144717999998,3.0962725,0.01980797084457796,303.2586107633046,0,0.1563969544651694
322.88,-0.030117159,1.427743900000001,156.31641619999982,3.0962725,0.019807724455750436,303.2591950277369,0,0.1563969544651694
322.96,-0.0301094,1.427743900000001,156.31719209999983,3.0962725,0.01980762613762433,303.2594281711775,0,0.1563969544651694
323.01,-0.030128749,1.427743900000001,156.31912699999984,3.0962725,0.01980738096112834,303.260009563924,0,0.1563969544651694
323.07,-0.03012099,1.427743900000001,156.31990289999985,3.0962725,0.019807282646412155,303.2602427005309,0,0.1563969544651694
323.1,-0.030124822,1.427743900000001,156.32028609999983,3.0962725,0.019807234091289212,303.26035784086855,0,0.1563969544651694
323.11,-0.03012099,1.427743900000001,156.32066929999982,3.0962725,0.019807185536404325,303.26047298072905,0,0.1563969544651694
323.18,-0.030128749,1.427743900000001,156.32144519999983,3.0962725,0.01980708722362812,303.2607061134482,0,0.1563969544651694
323.26,-0.03012099,1.427743900000001,156.32222109999984,3.0962725,0.01980698891182786,303.26093924421144,0,0.1563969544651694
323.39,-0.030128749,1.427743900000001,156.32299699999984,3.0962725,0.01980689060100353,303.2611723730189,0,0.1563969544651694
323.4,-0.030124822,1.427743900000001,156.32338969999984,3.0962725,0.01980684084411204,303.26129036387374,0,0.1563969544651694
323.42,-0.030128749,1.427743900000001,156.32378239999983,3.0962725,0.019806791087470535,303.2614083542276,0,0.1563969544651694
329.91,0.030656594,1.427743900000001,162.40231669999983,3.0962725,0.019065445388440096,305.02964869156,0,0.1563969544651694
336.43,-0.030105474,1.577743900000001,168.47852349999982,3.0962725,0.018377846835771938,296.3338920771254,0,0.20015758290266303
336.44,-0.030093883,1.577743900000001,168.47968259999982,3.0962725,0.018377720400572523,296.3341770693963,0,0.20015758290266303
336.52,-0.030124822,1.427743900000001,168.48277649999983,3.0962725,0.018377382924954368,306.68934999391035,0,0.1563969544651694
336.53,-0.03012099,1.427743900000001,168.48315969999982,3.0962725,0.01837734112722723,306.6894513643942,0,0.1563969544651694
336.62,-0.030132676,1.427743900000001,168.48432829999982,3.0962725,0.018377213662785535,306.6897604996105,0,0.1563969544651694
336.63,-0.030128749,1.427743900000001,168.4847209999998,3.0962725,0.018377170829632698,306.689864381553,0,0.1563969544651694
336.66,-0.030144267,1.427743900000001,168.4862727999998,3.0962725,0.018377001571370767,306.69027487915486,0,0.1563969544651694
336.68,-0.030136508,1.427743900000001,168.4870486999998,3.0962725,0.01837691694340898,306.69048012553225,0,0.1563969544651694
336.71,-0.030144267,1.427743900000001,168.4878245999998,3.0962725,0.018376832316226627,306.69068537029403,0,0.1563969544651694
336.78,-0.03014034,1.427743900000001,168.4882172999998,3.0962725,0.018376789484851434,306.69078924855177,0,0.1563969544651694
336.84,-0.030148194,1.427743900000001,168.48900269999982,3.0962725,0.018376703822700017,306.69099700382566,0,0.1563969544651694
336.88,-0.030144267,1.427743900000001,168.4893953999998,3.0962725,0.01837666099192379,306.6911008808418,0,0.1563969544651694
336.91,-0.030148098,1.427743900000001,168.4897784999998,3.0962725,0.018376619208387193,306.69120221806685,0,0.1563969544651694
336.94,-0.030140436,1.427743900000001,168.4905446999998,3.0962725,0.018376535641884028,306.6914048913355,0,0.1563969544651694
337.0,-0.030151929,1.427743900000001,168.4916939999998,3.0962725,0.018376410293554316,306.6917088982844,0,0.1563969544651694
337.03,-0.030140436,1.427743900000001,168.4928432999998,3.0962725,0.01837628494693462,306.69201290168877,0,0.1563969544651694
337.04,-0.030144267,1.427743900000001,168.4932263999998,3.0962725,0.018376243165108053,306.6921142353692,0,0.1563969544651694
343.54,0.0306451,1.427743900000001,174.57216309999978,3.0962725,0.01773634722178684,308.25195088184563,0,0.1563969544651694
350.05,-0.030093788,1.577743900000001,180.64605189999978,3.0962725,0.017139995407782306,299.1505995159926,0,0.20015758290266303
350.08,-0.030086029,1.577743900000001,180.64682779999978,3.0962725,0.017139921789426537,299.1507686255411,0,0.20015758290266303
350.12,-0.030097715,1.427743900000001,180.64799639999978,3.0962725,0.017139810912400487,309.72045077312316,0,0.1563969544651694
350.14,-0.030093883,1.427743900000001,180.64837959999977,3.0962725,0.01713977455461219,309.720540701896,0,0.1563969544651694
350.24,-0.030113232,1.427743900000001,180.65031449999978,3.0962725,0.01713959097480566,309.72099477615325,0,0.1563969544651694
350.25,-0.030109401,1.427743900000001,180.65069759999977,3.0962725,0.017139554627438117,309.7210846794668,0,0.1563969544651694
350.32,-0.03012099,1.427743900000001,180.65185649999978,3.0962725,0.0171394446754551,309.72135664026683,0,0.1563969544651694
350.34,-0.030117063,1.427743900000001,180.65224919999977,3.0962725,0.017139407417906666,309.7214487950812,0,0.1563969544651694
350.37,-0.03014034,1.427743900000001,180.65457689999977,3.0962725,0.01713918657988899,309.72199502877976,0,0.1563969544651694
350.4,-0.030136508,1.427743900000001,180.65496009999976,3.0962725,0.017139150224749374,309.72208495189795,0,0.1563969544651694
350.41,-0.03014034,1.427743900000001,180.65534329999974,3.0962725,0.017139113869763987,309.7221748746869,0,0.1563969544651694
350.51,-0.030136508,1.427743900000001,180.65572649999973,3.0962725,0.017139077514932828,309.7222647971466,0,0.1563969544651694
350.59,-0.030144267,1.427743900000001,180.65650239999974,3.0962725,0.017139003904461755,309.7224468703461,0,0.1563969544651694
350.65,-0.030132676,1.427743900000001,180.65766149999973,3.0962725,0.0171388939405706,309.7227188629928,0,0.1563969544651694
350.68,-0.030144267,1.427743900000001,180.65882059999973,3.0962725,0.01713878397809049,309.72299085262705,0,0.1563969544651694
350.72,-0.030136508,1.427743900000001,180.65959649999974,3.0962725,0.017138710370140812,309.72317292044363,0,0.1563969544651694
350.74,-0.030140435,1.427743900000001,180.65998919999973,3.0962725,0.017138673115784757,309.7232650684425,0,0.1563969544651694
350.77,-0.030136509,1.427743900000001,180.66038179999973,3.0962725,0.017138635871077324,309.7233571926306,0,0.1563969544651694
350.78,-0.03014034,1.427743900000001,180.66076489999972,3.0962725,0.01713859952776058,309.7234470872961,0,0.1563969544651694
357.28,0.030652762,1.427743900000001,186.74007509999973,3.0962725,0.016580653608187418,311.1096954774992,0,0.1563969544651694
359.47,0.013299314,1.577743900000001,188.47541989999974,3.0962725,0.016427990990245854,300.79514315154074,0,0.20015758290266303
359.48,0.013303146,1.2868348090909099,188.47580309999972,3.0962725,0.016427957589639285,322.94903381594526,0,0.16703903512863374
363.8,-0.030101546,1.427743900000001,192.81627229999972,3.0962725,0.016058149361909455,312.41918607897986,0,0.1563969544651694
363.81,-0.030097715,1.490243900000001,192.81665539999972,3.0962725,0.016058117456589825,307.7648398107567,0,0.18293707099957554
363.96,-0.030128749,1.427743900000001,192.8197587999997,3.0962725,0.016057859004022387,312.4199168332395,0,0.1563969544651694
363.99,-0.030117159,1.427743900000001,192.8209177999997,3.0962725,0.01605776248410744,312.4201597491786,0,0.1563969544651694
364.04,-0.03014034,1.427743900000001,192.8232358999997,3.0962725,0.016057569439430847,312.42064559438796,0,0.1563969544651694
364.09,-0.030132676,1.427743900000001,192.8240022999997,3.0962725,0.01605750561687208,312.42080622015163,0,0.1563969544651694
364.11,-0.030136509,1.427743900000001,192.82438559999972,3.0962725,0.016057473697455436,312.42088655357486,0,0.1563969544651694
364.13,-0.030132676,1.427743900000001,192.82476889999973,3.0962725,0.01605744177816569,312.4209668867201,0,0.1563969544651694
364.2,-0.030140436,1.427743900000001,192.82554489999973,3.0962725,0.016057377157190154,312.42112952223886,0,0.1563969544651694
364.24,-0.030132581,1.427743900000001,192.82633039999973,3.0962725,0.01605731174563702,312.4212941476246,0,0.1563969544651694
364.26,-0.030136509,1.427743900000001,192.82672319999972,3.0962725,0.01605727903589664,312.42137647035855,0,0.1563969544651694
364.31,-0.030128749,1.427743900000001,192.82749919999972,3.0962725,0.016057214416230963,312.4215391030072,0,0.1563969544651694
364.34,-0.030136509,1.427743900000001,192.82827519999972,3.0962725,0.016057149797085384,312.42170173451615,0,0.1563969544651694
364.48,-0.030132581,1.427743900000001,192.8286679999997,3.0962725,0.0160571170880048,312.4217840558043,0,0.1563969544651694
364.5,-0.030132676,1.427743900000001,192.8286774999997,3.0962725,0.016057116296926344,312.4217860467687,0,0.1563969544651694
370.99,0.030676038,1.427743900000001,198.90954889999972,3.0962725,0.015566233582665394,313.6621309256559,0,0.1563969544651694
373.22,0.012811097,1.577743900000001,200.69604299999972,3.0962725,0.01542767088835929,303.1364046713275,0,0.20015758290266303
373.23,0.012815024,1.2868348090909099,200.6964356999997,3.0962725,0.015427640701244425,325.67400618726356,0,0.16707936819678454
377.5,-0.030105473,1.427743900000001,204.98848539999972,3.0962725,0.015104616700582755,314.83754696049886,0,0.1563969544651694
377.52,-0.030097715,1.487743900000001,204.98926119999973,3.0962725,0.015104559535824133,310.29121310710894,0,0.18248295629094144
377.56,-0.030113232,1.427743900000001,204.99081289999972,3.0962725,0.015104445200236601,314.8379852892566,0,0.1563969544651694
377.58,-0.0301094,1.427743900000001,204.9911960999997,3.0962725,0.015104416964763515,314.8380574549413,0,0.1563969544651694
377.62,-0.030120991,1.427743900000001,204.9923551999997,3.0962725,0.015104331558994667,314.8382757396308,0,0.1563969544651694
377.64,-0.030113232,1.427743900000001,204.99313109999972,3.0962725,0.015104274389026123,314.8384218579017,0,0.1563969544651694
377.66,-0.030124822,1.427743900000001,204.99429009999972,3.0962725,0.015104188992237713,314.8386401201437,0,0.1563969544651694
377.71,-0.030117063,1.427743900000001,204.99506599999972,3.0962725,0.015104131823348393,314.8387862359945,0,0.1563969544651694
377.81,-0.030140436,1.427743900000001,204.99740329999972,3.0962725,0.015103959611960628,314.8392263855339,0,0.1563969544651694
377.89,-0.030128749,1.427743900000001,204.9985719999997,3.0962725,0.015103873504055454,314.8394464664168,0,0.1563969544651694
377.93,-0.030132676,1.427743900000001,204.9989646999997,3.0962725,0.015103844570781896,314.839520416263,0,0.1563969544651694
377.95,-0.030128749,1.427743900000001,204.9993573999997,3.0962725,0.015103815637619186,314.83959436586053,0,0.1563969544651694
377.96,-0.030132676,1.427743900000001,204.9997500999997,3.0962725,0.015103786704567327,314.83966831520956,0,0.1563969544651694
377.97,-0.030128749,1.427743900000001,205.00014279999968,3.0962725,0.015103757771626317,314.8397422643099,0,0.1563969544651694
377.99,-0.030132581,1.427743900000001,205.00052599999967,3.0962725,0.015103729538723257,314.8398144242314,0,0.1563969544651694
378.07,-0.030128749,1.427743900000001,205.00090919999965,3.0962725,0.015103701305925745,314.83988658391627,0,0.1563969544651694
378.11,-0.030132581,1.427743900000001,205.00129239999964,3.0962725,0.015103673073233783,314.8399587433643,0,0.1563969544651694
384.62,0.030656594,1.427743900000001,211.08020989999963,3.0962725,0.014668701066134411,315.955636003208,0,0.1563969544651694
386.9,0.012365598,1.577743900000001,212.90930949999964,3.0962725,0.014542682550008483,305.23832729364136,0,0.20015758290266303
386.91,0.012369525,1.2868348090909099,212.90970219999963,3.0962725,0.014542655726846465,328.1234283912673,0,0.16712878119705715
391.14,-0.03012099,1.427743900000001,217.15875369999964,3.0962725,0.014258105866077299,317.01606737669465,0,0.1563969544651694
391.15,-0.030113232,1.4852439000000008,217.15952949999965,3.0962725,0.014258054929152924,312.5904780374323,0,0.1820311227006169
391.24,-0.030132581,1.427743900000001,217.16146439999966,3.0962725,0.01425792789045129,317.0165285721601,0,0.1563969544651694
391.28,-0.030124917,1.427743900000001,217.16223079999966,3.0962725,0.014257877571959465,317.01665896475413,0,0.1563969544651694
391.31,-0.03014034,1.427743900000001,217.16377309999967,3.0962725,0.014257776312323635,317.0169213637743,0,0.1563969544651694
391.32,-0.030136509,1.427743900000001,217.16415619999967,3.0962725,0.014257751160133694,317.01698654193507,0,0.1563969544651694
391.35,-0.030140436,1.427743900000001,217.16454889999966,3.0962725,0.014257725377753886,317.0170533531669,0,0.1563969544651694
391.39,-0.030132581,1.427743900000001,217.16533439999967,3.0962725,0.01425767380670865,317.0171869920033,0,0.1563969544651694
391.46,-0.030148194,1.427743900000001,217.16689569999966,3.0962725,0.014257571302567572,317.01745261685807,0,0.1563969544651694
391.5,-0.03014034,1.427743900000001,217.16768109999967,3.0962725,0.014257519739202137,317.01758623613006,0,0.1563969544651694
391.53,-0.030144267,1.427743900000001,217.16807379999966,3.0962725,0.014257493957659281,317.0176530454459,0,0.1563969544651694
391.61,-0.030140435,1.427743900000001,217.16845699999965,3.0962725,0.014257468799900369,317.01771823833866,0,0.1563969544651694
391.67,-0.030152026,1.427743900000001,217.16961609999964,3.0962725,0.014257392703472229,317.0179154319919,0,0.1563969544651694
391.68,-0.030148099,1.427743900000001,217.17000879999964,3.0962725,0.014257366922388803,317.0179822402559,0,0.1563969544651694
391.71,-0.03015193,1.427743900000001,217.17039189999963,3.0962725,0.014257341771643253,317.01804741510983,0,0.1563969544651694
391.72,-0.030148099,1.427743900000001,217.17077499999962,3.0962725,0.014257316620986435,317.0181125897607,0,0.1563969544651694
391.75,-0.030155857,1.427743900000001,217.17155079999964,3.0962725,0.014257265689701034,317.0182445716342,0,0.1563969544651694
397.79,0.030679869,1.427743900000001,223.25512339999963,3.0962725,0.013868763470446766,318.02820584007856,0,0.1563969544651694
403.81,-0.030113232,1.577743900000001,229.33443349999962,3.0962725,0.013501123458636686,307.74976683467196,0,0.20015758290266303
403.82,-0.030105473,1.577743900000001,229.33520939999963,3.0962725,0.013501077780863444,307.74987788058064,0,0.20015758290266303
403.86,-0.030120991,1.427743900000001,229.33676119999961,3.0962725,0.01350098642624419,318.9902366194264,0,0.1563969544651694
403.92,-0.030117064,1.427743900000001,229.3371538999996,3.0962725,0.013500963308152423,318.9902972746442,0,0.1563969544651694
403.95,-0.030120991,1.427743900000001,229.3375465999996,3.0962725,0.013500940190139827,318.9903579296773,0,0.1563969544651694
403.96,-0.030117159,1.427743900000001,229.33792979999959,3.0962725,0.013500917631462833,318.99041711719656,0,0.1563969544651694
403.99,-0.030128749,1.427743900000001,229.3390887999996,3.0962725,0.013500849402520193,318.99059613056994,0,0.1563969544651694
404.03,-0.030124822,1.427743900000001,229.33948149999958,3.0962725,0.013500826284897682,318.99065678469333,0,0.1563969544651694
404.05,-0.030136509,1.427743900000001,229.34065019999957,3.0962725,0.013500757485861553,318.99083729410233,0,0.1563969544651694
404.12,-0.030128749,1.427743900000001,229.34142619999957,3.0962725,0.013500711804677901,318.99095714885163,0,0.1563969544651694
404.16,-0.030136509,1.427743900000001,229.34220219999958,3.0962725,0.013500666123803382,318.99107700287993,0,0.1563969544651694
404.2,-0.030132581,1.427743900000001,229.34259499999956,3.0962725,0.013500643000921856,318.99113767098436,0,0.1563969544651694
404.22,-0.030136509,1.427743900000001,229.34298779999955,3.0962725,0.013500619878119536,318.99119833890404,0,0.1563969544651694
404.24,-0.030132581,1.427743900000001,229.34338059999953,3.0962725,0.013500596755396421,318.991259006639,0,0.1563969544651694
404.25,-0.030136509,1.427743900000001,229.34377339999952,3.0962725,0.01350057363275251,318.9913196741892,0,0.1563969544651694
404.27,-0.030132581,1.427743900000001,229.3441661999995,3.0962725,0.013500550510187805,318.99138034155465,0,0.1563969544651694
404.29,-0.03014034,1.427743900000001,229.3449420999995,3.0962725,0.013500504836291337,318.9915001775924,0,0.1563969544651694
404.31,-0.030136509,1.427743900000001,229.3453251999995,3.0962725,0.013500482284955711,318.99155934627373,0,0.1563969544651694
404.38,-0.030144267,1.427743900000001,229.34610099999952,3.0962725,0.013500436617407359,318.99167916579023,0,0.1563969544651694
404.39,-0.030140436,1.427743900000001,229.34648409999951,3.0962725,0.01350041406629964,318.99173833393996,0,0.1563969544651694
404.4,-0.030144267,1.427743900000001,229.3468671999995,3.0962725,0.013500391515267258,318.99179750191394,0,0.1563969544651694
409.98,0.02829328,1.427743900000001,235.1906218999995,3.0962725,0.013164948818905294,319.87434601242285,0,0.1563969544651694
410.65,0.020602572,1.5652439000000011,235.95969269999952,3.0962725,0.013122039889823972,309.562021939556,0,0.197549232002819
410.68,0.02062192,1.4985772333333343,235.9616274999995,3.0962725,0.013121932293843017,314.46027802381127,0,0.22521342123472643
410.7,0.020614162,1.425243900000001,235.96240329999952,3.0962725,0.01312188915139773,320.1896221686864,0,0.17192105739447994
410.73,0.02062192,1.5163802636363644,235.96317909999954,3.0962725,0.013121846009236134,313.1249063828604,0,0.20553612229723353
410.76,0.020610331,1.425243900000001,235.96433799999954,3.0962725,0.013121781563449668,320.1899065973883,0,0.17192105739447994
410.78,0.020614258,1.6095620818181828,235.96473069999954,3.0962725,0.01312175972576399,306.4557688145167,0,0.2236270842706766
410.8,0.020614162,1.425243900000001,235.96474029999953,3.0962725,0.013121759191917735,320.1899657407471,0,0.17192105739447994
410.82,0.020625847,1.5163802636363644,235.96590879999954,3.0962725,0.013121694213143072,313.12528910804434,0,0.20553612229723353
410.86,0.020614162,1.4731984454545461,235.96707729999954,3.0962725,0.013121629235011955,316.40140266112275,0,0.1986840098681517
410.96,0.020618089,1.4731984454545461,235.96746999999954,3.0962725,0.013121607397833294,316.4014589509074,0,0.1986840098681517
411.12,0.020587054,1.4731984454545461,235.97057349999955,3.0962725,0.01312143482161773,316.40190380202824,0,0.1986840098681517
411.19,0.02059874,1.4731984454545461,235.97174209999955,3.0962725,0.013121369840495008,316.40207130472345,0,0.1986840098681517
411.24,0.020590981,1.4731984454545461,235.97251799999955,3.0962725,0.013121326696187588,316.4021825184704,0,0.1986840098681517
411.27,0.020602572,1.4731984454545461,235.97367709999955,3.0962725,0.013121262244381095,316.40234865703206,0,0.1986840098681517
411.3,0.020594813,1.4731984454545461,235.97445299999956,3.0962725,0.013121219100781243,316.40245986915005,0,0.1986840098681517
411.35,0.020602572,1.4731984454545461,235.97522889999956,3.0962725,0.01312117595746511,316.40257108061485,0,0.1986840098681517
411.37,0.020594813,1.4731984454545461,235.97600479999957,3.0962725,0.013121132814432689,316.4026822914266,0,0.1986840098681517
411.39,0.02059874,1.4731984454545461,235.97639749999956,3.0962725,0.013121110978906295,316.4027385774075,0,0.1986840098681517
411.46,0.020594813,1.4731984454545461,235.97679019999956,3.0962725,0.013121089143452573,316.40279486322106,0,0.1986840098681517
411.49,0.020598644,1.4731984454545461,235.97717329999955,3.0962725,0.01312106784186149,316.40284977290247,0,0.1986840098681517
411.51,0.020594813,1.4731984454545461,235.97755639999954,3.0962725,0.01312104654033957,316.4029046824246,0,0.1986840098681517
411.59,0.020602572,1.4731984454545461,235.97833229999955,3.0962725,0.013121003398158203,316.40301589127705,0,0.1986840098681517
411.61,0.020594813,1.4731984454545461,235.97910819999956,3.0962725,0.01312096025626054,316.4031270994763,0,0.1986840098681517
411.62,0.02059874,1.4731984454545461,235.97950089999955,3.0962725,0.013120938421308466,316.40318338413505,0,0.1986840098681517
411.63,0.020594813,1.4731984454545461,235.97989359999954,3.0962725,0.013120916586429065,316.40323966862644,0,0.1986840098681517
411.64,0.020598644,1.4731984454545461,235.98027669999954,3.0962725,0.013120895285398256,316.40329457701796,0,0.1986840098681517
411.73,0.020587054,1.4731984454545461,235.98143569999954,3.0962725,0.013120830843389965,316.40346069149035,0,0.1986840098681517
411.89,0.020629774,1.4731984454545461,235.98570769999952,3.0962725,0.013120593319728431,316.4040729662444,0,0.1986840098681517
411.92,0.02062192,1.4731984454545461,235.98649309999954,3.0962725,0.01312054965233943,316.4041855297715,0,0.1986840098681517
412.36,0.020761479,1.4731984454545461,236.00044899999955,3.0962725,0.013119773767888069,316.4061855777615,0,0.1986840098681517
412.38,0.020761383,1.4731984454545461,236.00045859999955,3.0962725,0.013119773234203392,316.40618695348405,0,0.1986840098681517
412.4,0.02077307,1.4731984454545461,236.00162729999954,3.0962725,0.013119708263977747,316.4063544326239,0,0.1986840098681517
412.41,0.020772973,1.4731984454545461,236.00163699999953,3.0962725,0.01311970772473924,316.4063558226644,0,0.1986840098681517
412.49,0.020796346,1.4731984454545461,236.00397429999953,3.0962725,0.013119577791788087,316.40669076214516,0,0.1986840098681517
412.5,0.020792419,1.4731984454545461,236.00436699999952,3.0962725,0.013119555961436961,316.40674703621147,0,0.1986840098681517
412.97,0.020955158,1.4731984454545461,236.0206408999995,3.0962725,0.01311865135266653,316.40907894548224,0,0.1986840098681517
412.99,0.020951231,1.4731984454545461,236.0210335999995,3.0962725,0.013118629525398395,316.4091352124506,0,0.1986840098681517
413.05,0.020974505,1.4731984454545461,236.0233609999995,3.0962725,0.01311850016405794,316.4094686842976,0,0.1986840098681517
413.06,0.020970674,1.4731984454545461,236.0237440999995,3.0962725,0.01311847887087224,316.4095235746277,0,0.1986840098681517
413.31,0.021055923,1.4731984454545461,236.0322689999995,3.0962725,0.013118005063960159,316.4107449758347,0,0.1986840098681517
413.33,0.021052092,1.4731984454545461,236.0326520999995,3.0962725,0.013117983772381664,316.4107998624645,0,0.1986840098681517
415.0,0.021547973,1.4754711727272736,236.0822401999995,3.0962725,0.013115228394041674,316.2423386505945,0,0.19901494535552283
415.03,0.021547877,1.4754711727272736,236.0822497999995,3.0962725,0.013115227860726726,316.2423400238456,0,0.19901494535552283
415.21,0.021598357,1.4777439000000008,236.08729779999948,3.0962725,0.013114947431957971,316.067851266927,0,0.1993494471284044
415.23,0.021594429,1.4777439000000008,236.08769059999946,3.0962725,0.013114925611458403,316.06790738744206,0,0.1993494471284044
415.43,0.021664161,1.4777439000000008,236.09466379999947,3.0962725,0.013114538254125535,316.0689036416917,0,0.1993494471284044
415.44,0.02166033,1.4777439000000008,236.09504689999946,3.0962725,0.013114516973799365,316.06895837328983,0,0.1993494471284044
415.76,0.021741652,1.4777439000000008,236.10317909999947,3.0962725,0.013114065265036522,316.07012014296555,0,0.1993494471284044
415.77,0.02173782,1.4777439000000008,236.10356229999945,3.0962725,0.013114043980690956,316.0701748853227,0,0.1993494471284044
415.98,0.021803625,1.4777439000000008,236.11014279999947,3.0962725,0.013113678486157805,316.071114923398,0,0.1993494471284044
416.0,0.021795867,1.4777439000000008,236.11091859999948,3.0962725,0.013113635397969295,316.07122574495287,0,0.1993494471284044
416.11,0.021819142,1.4777439000000008,236.1132460999995,3.0962725,0.013113506129548768,316.07155821999874,0,0.1993494471284044
416.12,0.021815215,1.4777439000000008,236.11363879999948,3.0962725,0.013113484319398863,316.07161431521115,0,0.1993494471284044
416.18,0.021823069,1.4777439000000008,236.1144241999995,3.0962725,0.013113440699316695,316.07172650513587,0,0.1993494471284044
416.25,0.021815215,1.4777439000000008,236.1152095999995,3.0962725,0.013113397079524717,316.0718386943939,0,0.1993494471284044
416.28,0.021819142,1.4777439000000008,236.1156022999995,3.0962725,0.01311337526973755,316.0718947887729,0,0.1993494471284044
416.34,0.021811384,1.4777439000000008,236.1163780999995,3.0962725,0.013113332183541597,316.07200560574984,0,0.1993494471284044
416.38,0.021819142,1.4777439000000008,236.11715389999952,3.0962725,0.013113289097628779,316.07211642207625,0,0.1993494471284044
416.42,0.021815215,1.4777439000000008,236.1175465999995,3.0962725,0.013113267288200793,316.07217251563,0,0.1993494471284044
416.44,0.021819142,1.4777439000000008,236.1179392999995,3.0962725,0.013113245478845353,316.0722286090171,0,0.1993494471284044
416.45,0.021815311,1.4777439000000008,236.1183223999995,3.0962725,0.013113224202714421,316.07228333097663,0,0.1993494471284044
416.46,0.021819143,1.4777439000000008,236.1187055999995,3.0962725,0.01311320292109888,316.0723380670615,0,0.1993494471284044
416.51,0.021811384,1.4777439000000008,236.1194814999995,3.0962725,0.013113159830481868,316.0724488957202,0,0.1993494471284044
416.55,0.021815311,1.4777439000000008,236.1198741999995,3.0962725,0.013113138021483863,316.07250498828597,0,0.1993494471284044
416.57,0.021807456,1.4777439000000008,236.1206596999995,3.0962725,0.013113094398151923,316.07261718720144,0,0.1993494471284044
416.62,0.021823069,1.4777439000000008,236.12222099999948,3.0962725,0.013113007691046607,316.07284019752785,0,0.1993494471284044
416.63,0.021819142,1.4777439000000008,236.12261369999948,3.0962725,0.013112985882554657,316.07289628893096,0,0.1993494471284044
416.68,0.021819143,1.4777439000000008,236.12261379999947,3.0962725,0.013112985877001193,316.0728963032145,0,0.1993494471284044
416.75,0.021811384,1.4777439000000008,236.12338969999948,3.0962725,0.0131129427878106,316.0730071285959,0,0.1993494471284044
416.8,0.021819142,1.4777439000000008,236.1241654999995,3.0962725,0.01311289970445658,316.0731179390434,0,0.1993494471284044
416.81,0.021815311,1.4777439000000008,236.12454859999949,3.0962725,0.013112878429447665,316.07317265842505,0,0.1993494471284044
416.96,0.021854009,1.4777439000000008,236.12841839999948,3.0962725,0.01311266352851668,316.07372538527517,0,0.1993494471284044
417.04,0.021846249,1.4777439000000008,236.12919439999948,3.0962725,0.013112620435891374,316.0738362200721,0,0.1993494471284044
