Step,Iteration,Increment(mm),Step,LoadingHysteresis,D(mm),Q(kN),k(N/mm),deltaD(mm),lastD(mm),lastQ(kN),stage,
          22,          70,     -10.3333333333333339,      21.2333333333333698,     826.6666666666696983,     0.41333E+02,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,     0.41333E+02,    -0.50000E+02,           6,
          22,          71,     -10.3333333333333339,      21.2366666666667037,     816.3333333333363271,     0.40817E+02,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,     0.40817E+02,    -0.50000E+02,           6,
          22,          72,     -10.3333333333333339,      21.2400000000000375,     806.0000000000029559,     0.40300E+02,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,     0.40300E+02,    -0.50000E+02,           6,
          22,          73,     -10.3333333333333339,      21.2433333333333714,     795.6666666666695846,     0.39783E+02,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,     0.39783E+02,    -0.50000E+02,           6,
          22,          74,     -10.3333333333333339,      21.2466666666667052,     785.3333333333362134,     0.39267E+02,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,     0.39267E+02,    -0.50000E+02,           6,
          22,          75,     -10.3333333333333339,      21.2500000000000391,     775.0000000000028422,     0.38750E+02,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,     0.38750E+02,    -0.50000E+02,           6,
          22,          76,      10.3333333333304154,      21.2533333333333729,     785.3333333333332575,     0.39267E+02,    -0.50000E+02,     0.30680E-02,     0.51667E+00,     0.39267E+02,    -0.50000E+02,           6,
          22,          77,     -51.6666666666666288,      21.2566666666667068,     733.6666666666666288,     0.36683E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.36683E+02,    -0.50000E+02,           6,
          22,          78,      31.0000000000000000,      21.2600000000000406,     764.6666666666666288,     0.38233E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.38233E+02,    -0.50000E+02,           6,
          22,          79,     -51.6666666666666288,      21.2633333333333745,     713.0000000000000000,     0.35650E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.35650E+02,    -0.50000E+02,           6,
          22,          80,      30.9999999999998863,      21.2666666666667084,     743.9999999999998863,     0.37200E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.37200E+02,    -0.50000E+02,           6,
          22,          81,     -51.6666666666665151,      21.2700000000000422,     692.3333333333333712,     0.34617E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.34617E+02,    -0.50000E+02,           6,
          22,          82,      30.9999999999998863,      21.2733333333333761,     723.3333333333332575,     0.36167E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.36167E+02,    -0.50000E+02,           6,
          22,          83,     -51.6666666666666288,      21.2766666666667099,     671.6666666666666288,     0.33583E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.33583E+02,    -0.50000E+02,           6,
          22,          84,      31.0000000000000000,      21.2800000000000438,     702.6666666666666288,     0.35133E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.35133E+02,    -0.50000E+02,           6,
          22,          85,     -51.6666666666666288,      21.2833333333333776,     651.0000000000000000,     0.32550E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.32550E+02,    -0.50000E+02,           6,
          22,          86,      30.9999999999998863,      21.2866666666667115,     681.9999999999998863,     0.34100E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.34100E+02,    -0.50000E+02,           6,
          22,          87,     -51.6666666666665151,      21.2900000000000453,     630.3333333333333712,     0.31517E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.31517E+02,    -0.50000E+02,           6,
          22,          88,      30.9999999999998863,      21.2933333333333792,     661.3333333333332575,     0.33067E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.33067E+02,    -0.50000E+02,           6,
          22,          89,     -51.6666666666666288,      21.2966666666667130,     609.6666666666666288,     0.30483E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.30483E+02,    -0.50000E+02,           6,
          22,          90,      31.0000000000000000,      21.3000000000000469,     640.6666666666666288,     0.32033E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.32033E+02,    -0.50000E+02,           6,
          22,          91,     -51.6666666666666288,      21.3033333333333808,     589.0000000000000000,     0.29450E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.29450E+02,    -0.50000E+02,           6,
          22,          92,      30.9999999999998863,      21.3066666666667146,     619.9999999999998863,     0.31000E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.31000E+02,    -0.50000E+02,           6,
          22,          93,     -51.6666666666665151,      21.3100000000000485,     568.3333333333333712,     0.28417E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.28417E+02,    -0.50000E+02,           6,
          22,          94,      30.9999999999998863,      21.3133333333333823,     599.3333333333332575,     0.29967E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.29967E+02,    -0.50000E+02,           6,
          22,          95,     -51.6666666666666288,      21.3166666666667162,     547.6666666666666288,     0.27383E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.27383E+02,    -0.50000E+02,           6,
          22,          96,      31.0000000000000000,      21.3200000000000500,     578.6666666666666288,     0.28933E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.28933E+02,    -0.50000E+02,           6,
          22,          97,     -51.6666666666666288,      21.3233333333333839,     527.0000000000000000,     0.26350E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.26350E+02,    -0.50000E+02,           6,
          22,          98,      30.9999999999998863,      21.3266666666667177,     557.9999999999998863,     0.27900E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.27900E+02,    -0.50000E+02,           6,
          22,          99,     -51.6666666666666856,      21.3300000000000516,     506.3333333333332007,     0.25317E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.25317E+02,    -0.50000E+02,           6,
          22,         100,      30.9999999999999432,      21.3333333333333854,     537.3333333333331439,     0.26867E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.26867E+02,    -0.50000E+02,           6,
          22,         101,     -51.6666666666665719,      21.3366666666667193,     485.6666666666665719,     0.24283E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.24283E+02,    -0.50000E+02,           6,
          22,         102,      31.0000000000000568,      21.3400000000000531,     516.6666666666666288,     0.25833E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.25833E+02,    -0.50000E+02,           6,
          22,         103,     -51.6666666666667993,      21.3433333333333870,     464.9999999999998295,     0.23250E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.23250E+02,    -0.50000E+02,           6,
          22,         104,      31.0000000000001137,      21.3466666666667209,     495.9999999999999432,     0.24800E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.24800E+02,    -0.50000E+02,           6,
          22,         105,     -51.6666666666666288,      21.3500000000000547,     444.3333333333333144,     0.22217E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.22217E+02,    -0.50000E+02,           6,
          22,         106,      30.9999999999998863,      21.3533333333333886,     475.3333333333332007,     0.23767E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.23767E+02,    -0.50000E+02,           6,
          22,         107,     -51.6666666666666288,      21.3566666666667224,     423.6666666666665719,     0.21183E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.21183E+02,    -0.50000E+02,           6,
          22,         108,      31.0000000000001137,      21.3600000000000563,     454.6666666666666856,     0.22733E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.22733E+02,    -0.50000E+02,           6,
          22,         109,     -51.6666666666668561,      21.3633333333333901,     402.9999999999998295,     0.20150E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.20150E+02,    -0.50000E+02,           6,
          22,         110,      31.0000000000001137,      21.3666666666667240,     433.9999999999999432,     0.21700E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.21700E+02,    -0.50000E+02,           6,
          22,         111,     -51.6666666666666288,      21.3700000000000578,     382.3333333333333144,     0.19117E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.19117E+02,    -0.50000E+02,           6,
          22,         112,      30.9999999999998863,      21.3733333333333917,     413.3333333333332007,     0.20667E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.20667E+02,    -0.50000E+02,           6,
          22,         113,     -51.6666666666666288,      21.3766666666667255,     361.6666666666665719,     0.18083E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.18083E+02,    -0.50000E+02,           6,
          22,         114,      31.0000000000001137,      21.3800000000000594,     392.6666666666666856,     0.19633E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.19633E+02,    -0.50000E+02,           6,
          22,         115,     -51.6666666666668561,      21.3833333333333933,     340.9999999999998295,     0.17050E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.17050E+02,    -0.50000E+02,           6,
          22,         116,      31.0000000000001137,      21.3866666666667271,     371.9999999999999432,     0.18600E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.18600E+02,    -0.50000E+02,           6,
          22,         117,     -51.6666666666666288,      21.3900000000000610,     320.3333333333333144,     0.16017E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.16017E+02,    -0.50000E+02,           6,
          22,         118,      30.9999999999998863,      21.3933333333333948,     351.3333333333332007,     0.17567E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.17567E+02,    -0.50000E+02,           6,
          22,         119,     -51.6666666666666288,      21.3966666666667287,     299.6666666666665719,     0.14983E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.14983E+02,    -0.50000E+02,           6,
          22,         120,      31.0000000000001137,      21.4000000000000625,     330.6666666666666856,     0.16533E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.16533E+02,    -0.50000E+02,           6,
          22,         121,     -51.6666666666668561,      21.4033333333333964,     278.9999999999998295,     0.13950E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.13950E+02,    -0.50000E+02,           6,
          22,         122,      31.0000000000001137,      21.4066666666667302,     309.9999999999999432,     0.15500E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.15500E+02,    -0.50000E+02,           6,
          22,         123,     -51.6666666666666288,      21.4100000000000641,     258.3333333333333144,     0.12917E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.12917E+02,    -0.50000E+02,           6,
          22,         124,      30.9999999999998863,      21.4133333333333979,     289.3333333333332007,     0.14467E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.14467E+02,    -0.50000E+02,           6,
          22,         125,     -51.6666666666666003,      21.4166666666667318,     237.6666666666666003,     0.11883E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.11883E+02,    -0.50000E+02,           6,
          22,         126,      31.0000000000000853,      21.4200000000000657,     268.6666666666666856,     0.13433E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.13433E+02,    -0.50000E+02,           6,
          22,         127,     -51.6666666666668277,      21.4233333333333995,     216.9999999999998579,     0.10850E+02,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.10850E+02,    -0.50000E+02,           6,
          22,         128,      31.0000000000000568,      21.4266666666667334,     247.9999999999999147,     0.12400E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.12400E+02,    -0.50000E+02,           6,
          22,         129,     -51.6666666666665719,      21.4300000000000672,     196.3333333333333428,     0.98167E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.98167E+01,    -0.50000E+02,           6,
          22,         130,      30.9999999999998295,      21.4333333333334011,     227.3333333333331723,     0.11367E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.11367E+02,    -0.50000E+02,           6,
          22,         131,     -51.6666666666665719,      21.4366666666667349,     175.6666666666666003,     0.87833E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.87833E+01,    -0.50000E+02,           6,
          22,         132,      31.0000000000000568,      21.4400000000000688,     206.6666666666666572,     0.10333E+02,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.10333E+02,    -0.50000E+02,           6,
          22,         133,     -51.6666666666667993,      21.4433333333334026,     154.9999999999998579,     0.77500E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.77500E+01,    -0.50000E+02,           6,
          22,         134,      31.0000000000000568,      21.4466666666667365,     185.9999999999999147,     0.93000E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.93000E+01,    -0.50000E+02,           6,
          22,         135,     -51.6666666666665719,      21.4500000000000703,     134.3333333333333428,     0.67167E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.67167E+01,    -0.50000E+02,           6,
          22,         136,      30.9999999999998295,      21.4533333333334042,     165.3333333333331723,     0.82667E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.82667E+01,    -0.50000E+02,           6,
          22,         137,     -51.6666666666665861,      21.4566666666667381,     113.6666666666665861,     0.56833E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.56833E+01,    -0.50000E+02,           6,
          22,         138,      31.0000000000000711,      21.4600000000000719,     144.6666666666666572,     0.72333E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.72333E+01,    -0.50000E+02,           6,
          22,         139,     -51.6666666666668135,      21.4633333333334058,      92.9999999999998437,     0.46500E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.46500E+01,    -0.50000E+02,           6,
          22,         140,      31.0000000000000853,      21.4666666666667396,     123.9999999999999289,     0.62000E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.62000E+01,    -0.50000E+02,           6,
          22,         141,     -51.6666666666666003,      21.4700000000000735,      72.3333333333333286,     0.36167E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.36167E+01,    -0.50000E+02,           6,
          22,         142,      30.9999999999998579,      21.4733333333334073,     103.3333333333331865,     0.51667E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.51667E+01,    -0.50000E+02,           6,
          22,         143,     -51.6666666666666003,      21.4766666666667412,      51.6666666666665861,     0.25833E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.25833E+01,    -0.50000E+02,           6,
          22,         144,      31.0000000000000853,      21.4800000000000750,      82.6666666666666714,     0.41333E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.41333E+01,    -0.50000E+02,           6,
          22,         145,     -51.6666666666668277,      21.4833333333334089,      30.9999999999998437,     0.15500E+01,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.15500E+01,    -0.50000E+02,           6,
          22,         146,      31.0000000000000853,      21.4866666666667427,      61.9999999999999289,     0.31000E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.31000E+01,    -0.50000E+02,           6,
          22,         147,     -51.6666666666666003,      21.4900000000000766,      10.3333333333333286,     0.51667E+00,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,     0.51667E+00,    -0.50000E+02,           6,
          22,         148,      30.9999999999998579,      21.4933333333334105,      41.3333333333331865,     0.20667E+01,    -0.50000E+02,     0.30680E-02,     0.15500E+01,     0.20667E+01,    -0.50000E+02,           6,
          22,         149,     -51.6666666666666003,      21.4966666666667443,     -10.3333333333334139,    -0.51667E+00,    -0.50000E+02,     0.30680E-02,    -0.25833E+01,    -0.51667E+00,    -0.50000E+02,           6,
          22,         150,      10.3333333333334139,      21.5000000000000782,       0.0000000000000000,     0.00000E+00,    -0.50000E+02,     0.30680E-02,     0.51667E+00,     0.00000E+00,    -0.50000E+02,           6,
          22,         151,     -10.3333333333333339,      21.5033333333334120,     -10.3333333333333339,    -0.51667E+00,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,    -0.51667E+00,    -0.50000E+02,           6,
          22,         152,     -10.3333333333333339,      21.5066666666667459,     -20.6666666666666679,    -0.10333E+01,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,    -0.10333E+01,    -0.50000E+02,           6,
          22,         153,     -10.3333333333333339,      21.5100000000000797,     -31.0000000000000000,    -0.15500E+01,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,    -0.15500E+01,    -0.50000E+02,           6,
          22,         154,     -10.3333333333333339,      21.5133333333334136,     -41.3333333333333357,    -0.20667E+01,    -0.50000E+02,     0.30680E-02,    -0.51667E+00,    -0.20667E+01,    -0.50000E+02,           6,
          22,         155,     -10.3333333333333339,      21.5166666666667474,     -51.6666666666666714,    -0.25833E+01,    -0.50252E+02,     0.30182E+04,    -0.51667E+00,    -0.25833E+01,    -0.50252E+02,           7,
          22,         156,     -10.3333333333333339,      21.5200000000000813,     -62.0000000000000071,    -0.31000E+01,    -0.51811E+02,     0.30182E+04,    -0.51667E+00,    -0.31000E+01,    -0.51811E+02,           7,
          22,         157,     -10.3333333333333339,      21.5233333333334151,     -72.3333333333333428,    -0.36167E+01,    -0.53371E+02,     0.30182E+04,    -0.51667E+00,    -0.36167E+01,    -0.53371E+02,           7,
          22,         158,     -10.3333333333333339,      21.5266666666667490,     -82.6666666666666714,    -0.41333E+01,    -0.54930E+02,     0.30182E+04,    -0.51667E+00,    -0.41333E+01,    -0.54930E+02,           7,
          22,         159,     -10.3333333333333339,      21.5300000000000828,     -93.0000000000000000,    -0.46500E+01,    -0.56489E+02,     0.30182E+04,    -0.51667E+00,    -0.46500E+01,    -0.56489E+02,           7,
          22,         160,     -10.3333333333333339,      21.5333333333334167,    -103.3333333333333286,    -0.51667E+01,    -0.58049E+02,     0.30182E+04,    -0.51667E+00,    -0.51667E+01,    -0.58049E+02,           7,
          22,         161,     -10.3333333333333339,      21.5366666666667506,    -113.6666666666666572,    -0.56833E+01,    -0.59608E+02,     0.30182E+04,    -0.51667E+00,    -0.56833E+01,    -0.59608E+02,           7,
          22,         162,     -10.3333333333333339,      21.5400000000000844,    -123.9999999999999858,    -0.62000E+01,    -0.61167E+02,     0.30182E+04,    -0.51667E+00,    -0.62000E+01,    -0.61167E+02,           7,
          22,         163,     -10.3333333333333339,      21.5433333333334183,    -134.3333333333333144,    -0.67167E+01,    -0.62727E+02,     0.30182E+04,    -0.51667E+00,    -0.67167E+01,    -0.62727E+02,           7,
          22,         164,     -10.3333333333333339,      21.5466666666667521,    -144.6666666666666572,    -0.72333E+01,    -0.64286E+02,     0.30182E+04,    -0.51667E+00,    -0.72333E+01,    -0.64286E+02,           7,
          22,         165,     -10.3333333333333339,      21.5500000000000860,    -155.0000000000000000,    -0.77500E+01,    -0.65846E+02,     0.30182E+04,    -0.51667E+00,    -0.77500E+01,    -0.65846E+02,           7,
          22,         166,     -10.3333333333333339,      21.5533333333334198,    -165.3333333333333428,    -0.82667E+01,    -0.67405E+02,     0.30182E+04,    -0.51667E+00,    -0.82667E+01,    -0.67405E+02,           7,
          22,         167,     -10.3333333333333339,      21.5566666666667537,    -175.6666666666666856,    -0.87833E+01,    -0.68964E+02,     0.30182E+04,    -0.51667E+00,    -0.87833E+01,    -0.68964E+02,           7,
          22,         168,     -10.3333333333333339,      21.5600000000000875,    -186.0000000000000284,    -0.93000E+01,    -0.70524E+02,     0.30182E+04,    -0.51667E+00,    -0.93000E+01,    -0.70524E+02,           7,
          22,         169,     -10.3333333333333339,      21.5633333333334214,    -196.3333333333333712,    -0.98167E+01,    -0.72083E+02,     0.30182E+04,    -0.51667E+00,    -0.98167E+01,    -0.72083E+02,           7,
          22,         170,     -10.3333333333333339,      21.5666666666667552,    -206.6666666666667140,    -0.10333E+02,    -0.73642E+02,     0.30182E+04,    -0.51667E+00,    -0.10333E+02,    -0.73642E+02,           7,
          22,         171,     -10.3333333333333339,      21.5700000000000891,    -217.0000000000000568,    -0.10850E+02,    -0.75202E+02,     0.30182E+04,    -0.51667E+00,    -0.10850E+02,    -0.75202E+02,           7,
          22,         172,     -10.3333333333333339,      21.5733333333334230,    -227.3333333333333997,    -0.11367E+02,    -0.76761E+02,     0.30182E+04,    -0.51667E+00,    -0.11367E+02,    -0.76761E+02,           7,
          22,         173,     -10.3333333333333339,      21.5766666666667568,    -237.6666666666667425,    -0.11883E+02,    -0.78321E+02,     0.30182E+04,    -0.51667E+00,    -0.11883E+02,    -0.78321E+02,           7,
          22,         174,     -10.3333333333333339,      21.5800000000000907,    -248.0000000000000853,    -0.12400E+02,    -0.79880E+02,     0.30182E+04,    -0.51667E+00,    -0.12400E+02,    -0.79880E+02,           7,
          22,         175,     -10.3333333333333339,      21.5833333333334245,    -258.3333333333334281,    -0.12917E+02,    -0.81439E+02,     0.30182E+04,    -0.51667E+00,    -0.12917E+02,    -0.81439E+02,           7,
          22,         176,     -10.3333333333333339,      21.5866666666667584,    -268.6666666666667425,    -0.13433E+02,    -0.82999E+02,     0.30182E+04,    -0.51667E+00,    -0.13433E+02,    -0.82999E+02,           7,
          22,         177,     -10.3333333333333339,      21.5900000000000922,    -279.0000000000000568,    -0.13950E+02,    -0.84558E+02,     0.30182E+04,    -0.51667E+00,    -0.13950E+02,    -0.84558E+02,           7,
          22,         178,     -10.3333333333333339,      21.5933333333334261,    -289.3333333333333712,    -0.14467E+02,    -0.86117E+02,     0.30182E+04,    -0.51667E+00,    -0.14467E+02,    -0.86117E+02,           7,
          22,         179,     -10.3333333333333339,      21.5966666666667599,    -299.6666666666666856,    -0.14983E+02,    -0.87677E+02,     0.30182E+04,    -0.51667E+00,    -0.14983E+02,    -0.87677E+02,           7,
          22,         180,     -10.3333333333333339,      21.6000000000000938,    -310.0000000000000000,    -0.15500E+02,    -0.89236E+02,     0.30182E+04,    -0.51667E+00,    -0.15500E+02,    -0.89236E+02,           7,
          22,         181,     -10.3333333333333339,      21.6033333333334276,    -320.3333333333333144,    -0.16017E+02,    -0.90796E+02,     0.30182E+04,    -0.51667E+00,    -0.16017E+02,    -0.90796E+02,           7,
          22,         182,     -10.3333333333333339,      21.6066666666667615,    -330.6666666666666288,    -0.16533E+02,    -0.92355E+02,     0.30182E+04,    -0.51667E+00,    -0.16533E+02,    -0.92355E+02,           7,
          22,         183,     -10.3333333333333339,      21.6100000000000954,    -340.9999999999999432,    -0.17050E+02,    -0.92988E+02,     0.10000E+00,    -0.51667E+00,    -0.17050E+02,    -0.92988E+02,           7,
          22,         184,     -10.3333333333333339,      21.6133333333334292,    -351.3333333333332575,    -0.17567E+02,    -0.92988E+02,     0.10000E+00,    -0.51667E+00,    -0.17567E+02,    -0.92988E+02,           7,
          22,         185,     -10.3333333333333339,      21.6166666666667631,    -361.6666666666665719,    -0.18083E+02,    -0.92988E+02,     0.10000E+00,    -0.51667E+00,    -0.18083E+02,    -0.92988E+02,           7,
          22,         186,     -10.3333333333333339,      21.6200000000000969,    -371.9999999999998863,    -0.18600E+02,    -0.92988E+02,     0.10000E+00,    -0.51667E+00,    -0.18600E+02,    -0.92988E+02,           7,
          22,         187,     -10.3333333333333339,      21.6233333333334308,    -382.3333333333332007,    -0.19117E+02,    -0.92988E+02,     0.10000E+00,    -0.51667E+00,    -0.19117E+02,    -0.92988E+02,           7,
          22,         188,     -10.3333333333333339,      21.6266666666667646,    -392.6666666666665151,    -0.19633E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.19633E+02,    -0.92989E+02,           7,
          22,         189,     -10.3333333333333339,      21.6300000000000985,    -402.9999999999998295,    -0.20150E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.20150E+02,    -0.92989E+02,           7,
          22,         190,     -10.3333333333333339,      21.6333333333334323,    -413.3333333333331439,    -0.20667E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.20667E+02,    -0.92989E+02,           7,
          22,         191,     -10.3333333333333339,      21.6366666666667662,    -423.6666666666664582,    -0.21183E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.21183E+02,    -0.92989E+02,           7,
          22,         192,     -10.3333333333333339,      21.6400000000001000,    -433.9999999999997726,    -0.21700E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.21700E+02,    -0.92989E+02,           7,
          22,         193,     -10.3333333333333339,      21.6433333333334339,    -444.3333333333330870,    -0.22217E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.22217E+02,    -0.92989E+02,           7,
          22,         194,     -10.3333333333333339,      21.6466666666667678,    -454.6666666666664014,    -0.22733E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.22733E+02,    -0.92989E+02,           7,
          22,         195,     -10.3333333333333339,      21.6500000000001016,    -464.9999999999997158,    -0.23250E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.23250E+02,    -0.92989E+02,           7,
          22,         196,     -10.3333333333333339,      21.6533333333334355,    -475.3333333333330302,    -0.23767E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.23767E+02,    -0.92989E+02,           7,
          22,         197,     -10.3333333333333339,      21.6566666666667693,    -485.6666666666663446,    -0.24283E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.24283E+02,    -0.92989E+02,           7,
          22,         198,     -10.3333333333333339,      21.6600000000001032,    -495.9999999999996589,    -0.24800E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.24800E+02,    -0.92989E+02,           7,
          22,         199,     -10.3333333333333339,      21.6633333333334370,    -506.3333333333329733,    -0.25317E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.25317E+02,    -0.92989E+02,           7,
          22,         200,     -10.3333333333333339,      21.6666666666667709,    -516.6666666666662877,    -0.25833E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.25833E+02,    -0.92989E+02,           7,
          22,         201,     -10.3333333333333339,      21.6700000000001047,    -526.9999999999996589,    -0.26350E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.26350E+02,    -0.92989E+02,           7,
          22,         202,     -10.3333333333333339,      21.6733333333334386,    -537.3333333333330302,    -0.26867E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.26867E+02,    -0.92989E+02,           7,
          22,         203,     -10.3333333333333339,      21.6766666666667724,    -547.6666666666664014,    -0.27383E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.27383E+02,    -0.92989E+02,           7,
          22,         204,     -10.3333333333333339,      21.6800000000001063,    -557.9999999999997726,    -0.27900E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.27900E+02,    -0.92989E+02,           7,
          22,         205,     -10.3333333333333339,      21.6833333333334402,    -568.3333333333331439,    -0.28417E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.28417E+02,    -0.92989E+02,           7,
          22,         206,     -10.3333333333333339,      21.6866666666667740,    -578.6666666666665151,    -0.28933E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.28933E+02,    -0.92989E+02,           7,
          22,         207,     -10.3333333333333339,      21.6900000000001079,    -588.9999999999998863,    -0.29450E+02,    -0.92989E+02,     0.10000E+00,    -0.51667E+00,    -0.29450E+02,    -0.92989E+02,           7,
          22,         208,     -10.3333333333333339,      21.6933333333334417,    -599.3333333333332575,    -0.29967E+02,    -0.92990E+02,     0.10000E+00,    -0.51667E+00,    -0.29967E+02,    -0.92990E+02,           7,
          22,         209,     -10.3333333333333339,      21.6966666666667756,    -609.6666666666666288,    -0.30483E+02,    -0.92990E+02,     0.10000E+00,    -0.51667E+00,    -0.30483E+02,    -0.92990E+02,           7,
          22,         210,     -10.3333333333333339,      21.7000000000001094,    -620.0000000000000000,    -0.31000E+02,    -0.92990E+02,     0.10000E+00,    -0.51667E+00,    -0.31000E+02,    -0.92990E+02,           7,
